url,name,price,screen_size,ssd,cpu,ram,os,gpu,scraped_at,source
https://www.vatanbilgisayar.com/asus-vivobook-16-2-nesil-core-5-210h-rtx4050-6gb-8gb-512gb-ssd-16inc-w11.html,Asus Vivobook 16 2.Nesil Core 5 210H-RTX4050 6GB-8Gb-512Gb Ssd-16inc-W11,37999.0,16.0,512GB,"Asus Vivobook 16 2.Nesil Core 5 210H-RTX4050 6GB-8Gb-512Gb Ssd-16inc-W11 Siyah 24 Ay Çin Lithium-ion 3 Hücreli Firmware TPM Intel 2. Nesil Core 5 210H Turbo Boost 4.8 GHz 12 MB 8 Çekirdek 16 inch 144 Hz WUXGA 1920 x 1200 Var Yok Yok Var Yok 8 GB LPDDR5X Belirtilmemiş 512 GB NVIDIA Rtx 4050 GDDR6 6 GB Paylaşımsız USB-C Bluetooth 5.3 Yok Var Var Yok Var 1x USB 3.2 Gen 1 Type-C with support for display / power delivery (data speed up to 5Gbps) - 2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) NVMe SSD Belirtilmemiş. Belirtilmemiş Var Var Yok Türkçe Q WUXGA Var Ofis ve İş Yok 90NB15Q1-M00E60 Windows 11 Home 64 1.95 Kg. 2.2 cm 35.7 cm 3 x 12.033,00 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/asus-vivobook-16-2-nesil-core-5-210h-rtx4050-6gb-8gb-512gb-ssd-16inc-w11.html",8GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/msi-cyborg-15-13-nesil-core-i7-13620h-rtx5060-8gb-32gb-1tb-ssd-15-6inc-w11.html,Msi Cyborg 15 13.Nesil Core i7 13620H-RTX5060 8GB-32GB-1Tb Ssd-15.6inc-W11,67729.0,15.6,1TB,I7-13620H,32GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/acer-nitro-v-15-13-nesil-core-i7-13620h-rtx5060-8gb-16gb-512gb-ssd-15-6inc-w11.html,Acer Nitro V 15 13.Nesil Core i7 13620H-RTX5060 8Gb-16Gb-512Gb Ssd-15.6inc-W11,50999.0,15.6,512GB,I7-13620H,16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-zenbook-s16-oled-ryzen-ai-9-hx370-32gb-2tb-16inc-w11.html,Asus Zenbook S16 Oled Ryzen AI 9 HX370-32Gb-1Tb-16inc-W11,79999.0,16.0,1TB,"Asus Zenbook S16 Oled Ryzen AI 9 HX370-32Gb-1Tb-16inc-W11 Beyaz Çin 24 Ay Lithium-ion 4 Hücreli Firmware TPM AMD İşlemci Nesli Ryzen AI 9 HX370 Turbo Boost 5.1 GHz 24 MB 12 Çekirdek 16 inch 120 Hz OLED 2880 x 1800 Yok Var Yok Var Yok 32 GB LPDDR5X Belirtilmemiş 1 TB AMD AMD Radeon 890M Graphics Belirtilmemiş Paylaşımlı Paylaşımlı USB 4.0 Type-C Gen 3 Bluetooth 5.4 Var Var Var Yok Var 1x USB 3.2 Gen 2 Type-A-2x USB 4.0 Gen 3 Type-C support display / power delivery NVMe SSD Belirtilmemiş. Var Var Yok Türkçe Q OLED Var Ofis ve İş Yok 90NB13M2-M00J10 Cihaz, Güç adaptörü ve kablosu Windows 11 Home 64 1.5 Kg. 1,29 cm 35.36 cm 3 x 25.333,00 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/asus-zenbook-s16-oled-ryzen-ai-9-hx370-32gb-2tb-16inc-w11.html",32GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-nirvana-celeron-n4020-4gb-120gb-ssd-15-6inc-w11-142970.html,Casper Nirvana Celeron N4020-4Gb-120Gb Ssd-15.6inc-W11,10999.0,15.6,120GB,N4020,4GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-nirvana-x650-13-nesil-core-i7-13620h-16gb-500gb-ssd-15-6inc-w11.html,Casper Nirvana X650 13.Nesil Core i7 13620H-16Gb-500Gb Ssd-15.6inc-W11,32999.0,15.6,500GB,I7-13620H,16GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/lenovo-ideapad-3-12-nesil-core-i3-1215u-8gb-512gb-ssd-15-6inc-w11.html,Lenovo Ideapad 3 12.Nesil Core i3 1215U-8Gb-512Gb Ssd-15.6inc-W11,18999.0,15.6,512GB,I3-1215U,8GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/msi-cyborg-15-13-nesil-core-i7-13620h-rtx4050-6gb-16gb-512gb-ssd-15-6inc-w11.html,Msi Cyborg 15 13.Nesil Core i7 13620H-RTX4050 6GB-16GB-512Gb Ssd-15.6inc-W11,49739.0,15.6,512GB,I7-13620H,16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-zenbook-14-oled-ux3405-core-ultra-9-285h-32gb-1tb-ssd-14inc-w11.html,Asus Zenbook 14 Oled Ux3405 2.Nesil Core Ultra 9 285H-32Gb-1Tb Ssd-14inc-W11,71499.0,14.0,1TB,Core Ultra 9 285H,32GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/macbook-air-mw0y3tu-a-m4-16gb-256gb-ssd-liquid-retina-13-6inc-yildiz-isigi.html,MacBook Air MW0Y3TU/A M4 16Gb-256Gb Ssd-Liquid Retina-13.6inc-Yıldız Işığı,49999.0,13.6,256GB,Apple M4,16GB,macOS,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-excalibur-13-nesil-core-i7-13620h-rtx4050-6gb-32gb-500gb-ssd-15-6inc-w11.html,Casper Excalibur 13.Nesil Core i7 13620H-RTX4050 6Gb-32Gb-500Gb Ssd-15.6inc-W11,53999.0,15.6,500GB,I7-13620H,32GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-vivobook-15-m1502-5-nesil-ryzen-7-5825u-16gb-512gb-ssd-15-6inc-w11.html,Asus Vivobook 15 M1502 5.Nesil Ryzen 7 5825U-16Gb-512Gb Ssd-15.6inc-W11,25999.0,15.6,512GB,Ryzen 7 5825U,16GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-nirvana-x600-7-nesil-ryzen-5-7430u-8gb-500gb-ssd-15-6inc-w11.html,Casper Nirvana X600 7. Nesil Ryzen 5 7430U-8Gb-500Gb Ssd-15.6inc-W11,21699.0,15.6,500GB,Ryzen 5 7430U,8GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-vivobook-go-15-celeron-n4500-4gb-128gb-emmc-15-6inc-w11.html,Asus Vivobook Go 15 Celeron N4500-4Gb-128Gb Emmc-15.6inc-W11,9999.0,15.6,128GB,N4500,4GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/acer-aspire-go-13-nesil-core-i5-1334u-16gb-512gb-ssd-15-6inc-w11.html,Acer Aspire Go 13.Nesil Core i5 1334U-16Gb-512Gb Ssd-15.6inc-W11,24999.0,15.6,512GB,I5-1334U,16GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-excalibur-13-nesil-core-i7-13620h-rtx5060-8gb-32gb-1tb-ssd-16inc-w11.html,Casper Excalibur 13.Nesil Core i7 13620H-RTX5060 8Gb-32Gb-1Tb Ssd-16inc-W11,69999.0,16.0,1TB,I7-13620H,32GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-tuf-gaming-a15-7-nesil-ryzen-7-7445hs-rtx3050-4gb-16gb-512gb-ssd-15-6inc-w1.html,Asus Tuf Gaming A15 7.Nesil Ryzen 7 7445HS-RTX3050 4Gb-16Gb-512Gb Ssd-15.6inc-W1,35499.0,15.6,512GB,Ryzen 7 7445HS,16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-vivobook-go-15-7-nesil-ryzen-5-7520u-8gb-512gb-ssd-15-6inc-w11-153891.html,Asus Vivobook Go 15 7.Nesil Ryzen 5 7520U-8Gb-512Gb Ssd-15.6inc-W11,22779.0,15.6,512GB,Ryzen 5 7520U,8GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-tuf-gaming-f16-14-nesil-core-i7-14650hx-rtx5050-8gb-16gb-512gb-16inc-w11.html,Asus Tuf Gaming F16 14.Nesil Core i7 14650HX-RTX5050 8Gb-16Gb-512Gb-16inc-W11,66999.0,16.0,512GB,I7-14650HX,16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-e510ka-celeron-n4500-4gb-128gb-emmc-15-6inc-w11.html,Asus E510KA Celeron N4500-4Gb-128Gb Emmc-15.6inc-W11,9999.0,15.6,128GB,N4500,4GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/huawei-matebook-d16-12-nesil-core-i5-12450h-8gb-512gb-ssd-16inc-w11-142885.html,Huawei Matebook D16 12.Nesil Core i5 12450H-8Gb-512Gb Ssd-16inc-W11,29999.0,16.0,512GB,I5-12450H,8GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/lenovo-loq-13-nesil-core-i7-13700hx-rtx5060-8gb-24gb-1tb-ssd-15-6-w11.html,Lenovo LOQ 13.Nesil Core i7 13700HX-RTX5060 8Gb-24Gb-1Tb Ssd-15.6-W11,74999.0,15.6,1TB,I7-13700HX,24GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/hp-ai-15-fd2020nt-2-nesil-core-ultra-5-255h-24gb-1tb-15-6inc-w11.html,Hp AI 15-fd2020nt 2.Nesil Core Ultra 5 225U 24Gb-1Tb-15.6inc-W11,41019.0,15.6,1TB,Core Ultra 5 225U,24GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-nirvana-s100-2-nesil-core-7-255h-24gb-1tb-ssd-16inc-w11.html,Casper Nirvana S100 2.Nesil Core Ultra 7 255H-24Gb-1Tb Ssd-16inc-W11,42999.0,16.0,1TB,Core Ultra 7 255H,24GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-expertbook-p3-13-nesil-core-i7-13620h-16gb-512gb-ssd-14inc-w11.html,Asus ExpertBook P3 13.Nesil Core i7 13620H-16Gb-512Gb Ssd-14inc-W11,39999.0,14.0,512GB,I7-13620H,16GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/acer-nitro-v-15-7-nesil-ryzen-5-7535hs-rtx4050-6gb-16gb-512gb-ssd-15-6inc-w11.html,Acer Nitro V 15 7.Nesil Ryzen 5 7535HS-RTX4050 6Gb-16Gb-512Gb Ssd-15.6inc-W11,39999.0,15.6,512GB,Ryzen 5 7535HS,16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-rog-strix-g16-2-nesil-core-ultra-7-255hx-rtx5070ti-12gb-32gb-1tb-16inc-w11.html,Asus Rog Strix G16 2.Nesil Core Ultra 7 255HX-RTX5070Ti 12Gb-32Gb-1Tb-16inc-W11,119499.0,16.0,1TB,Core Ultra 7 255HX,32GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-excalibur-13-nesil-core-i7-13620h-rtx5050-8gb-16gb-1tb-ssd-15-6inc-w11.html,Casper Excalibur 13.Nesil Core i7 13620H-RTX5050 8Gb-16Gb-1Tb Ssd-15.6inc-W11,60999.0,15.6,1TB,I7-13620H,16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-expertbook-p3-13-nesil-core-i7-13620h-16gb-512gb-ssd-14inc-freedos.html,Asus ExpertBook P3 13.Nesil Core i7 13620H-16Gb-512Gb Ssd-14inc-Freedos,38399.0,14.0,512GB,I7-13620H,16GB,FreeDOS,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/acer-nitro-v-15-13-nesil-core-i9-13900h-rtx5060-8gb-32gb-1tb-ssd-15-6inc-w11.html,Acer Nitro V 15 13.Nesil Core i9 13900H-RTX5060 8Gb-32Gb-1Tb Ssd-15.6inc-W11,69999.0,15.6,1TB,I9-13900H,32GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-vivobook-16-snapdragon-x-x1-26-100-16gb-512gb-14inc-w11.html,Asus Vivobook 16 Snapdragon X X1-26-100-16Gb-512Gb-16inc-W11,28999.0,16.0,512GB,"Asus Vivobook 16 Snapdragon X X1-26-100-16Gb-512Gb-16inc-W11 Gri 24 Ay Çin Lithium-ion 3 Hücreli Firmware TPM Qualcomm Snapdragon İşlemci Nesli Snapdragon X X1 26 100 Turbo Boost 2.97 GHz 30 MB 8 Çekirdek 16 inch 60 Hz Full HD 1920 x 1200 Yok Var Yok Var Yok 16 GB LPDDR5X Belirtilmemiş 512 GB Qualcomm Adreno GPU Belirtilmemiş Paylaşımlı Paylaşımlı HDMI Bluetooth 5.3 Yok Var Var Yok Var 2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) - 2x USB 4.0 Gen 3 Type-C with support for display / power delivery (data speed up to 40Gbps) NVMe SSD Belirtilmemiş. Belirtilmemiş Var Var Yok Türkçe Q Full HD Var Ofis ve İş Yok 90NB15Z2-M003M0 Qualcomm Hexagon NPU up to 45TOPS Cihaz, Şarj Adaptörü ve kablosu Windows 11 Home 64 1.76 Kg. 1.99 cm 35.70 cm 3 x 9.666,33 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/asus-vivobook-16-snapdragon-x-x1-26-100-16gb-512gb-14inc-w11.html",16GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-zenbook-14-oled-ux3405-2-nesil-core-ultra-7-255h-16gb-512gb-ssd-14inc-w11.html,Asus Zenbook 14 Oled Ux3405 2.Nesil Core Ultra 7 255H-16Gb-512Gb Ssd-14inc-W11,55889.0,14.0,512GB,Core Ultra 7 255H,16GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-vivobook-16-2-nesil-core-5-210h-rtx560-8gb-16gb-512gb-ssd-16inc-w11.html,Asus Vivobook 16 2.Nesil Core 5 210H-RTX5060 8GB-16Gb-512Gb Ssd-16inc-W11,55999.0,16.0,512GB,"Asus Vivobook 16 2.Nesil Core 5 210H-RTX5060 8GB-16Gb-512Gb Ssd-16inc-W11 Siyah Çin 24 Ay Lithium-ion 3 Hücreli Firmware TPM Intel 2. Nesil Core 5 210H Turbo Boost 4.8 GHz 8 Çekirdek 12 MB 16 inch 144 Hz WUXGA 1920 x 1200 Var Yok Yok Var Yok 16 GB DDR5 Belirtilmemiş 512 GB NVIDIA RTX 5060 GDDR6 8 GB Paylaşımsız Bluetooth 5.3 Var Yok Var Yok Var 1x USB 3.2 Gen 1 Type-C with support for display / power delivery (data speed up to 5Gbps) - 2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) NVMe SSD Belirtilmemiş. Belirtilmemiş Var Var Yok Türkçe Q WUXGA Var Ofis ve İş Yok 90NB16K1-M00210 Windows 11 Home 64 1.95 Kg. 2.2 cm 35.7 cm 3 x 18.666,33 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/asus-vivobook-16-2-nesil-core-5-210h-rtx560-8gb-16gb-512gb-ssd-16inc-w11.html",16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-tuf-gaming-a16-8-nesil-ryzen-9-8940hx-rtx5070-8gb-32gb-1tb-16inc-w11.html,Asus Tuf Gaming A16 8.Nesil Ryzen 9 8940HX-RTX5070 8Gb-32Gb-1Tb-16inc-W11,94379.0,16.0,1TB,Ryzen 9 8940HX,32GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-vivobook-s16-oled-snapdragon-x-x1-26-100-16gb-1tb-16inc-w11.html,Asus Vivobook S16 Oled Snapdragon X X1-26-100-16Gb-1Tb-16inc-W11,37999.0,16.0,1TB,"Asus Vivobook S16 Oled Snapdragon X X1-26-100-16Gb-1Tb-16inc-W11 GRI Çin 24 Ay Lithium-ion 3 Hücreli Firmware TPM Qualcomm 1. Nesil Snapdragon X X1 26 100 Turbo Boost 2.97 GHz 30 MB 8 Çekirdek 16 inch 60 Hz OLED 1920 x 1200 Yok Var Var Yok Yok 16 GB LPDDR5X Belirtilmemiş 1 TB Qualcomm Adreno GPU Onboard Paylaşımlı Paylaşımlı USB 4.0 Type-C Gen 3 Bluetooth 5.3 Var Var Var 2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps)-2x USB 4.0 Gen 3 Type-C with support for display / power delivery (data speed up to 40Gbps) Yok Var NVMe SSD Belirtilmemiş. Belirtilmemiş Var Var Yok Belirtilmemiş. Türkçe Q OLED Var Ofis ve İş Yok 90NB16C2-M002P0 Windows 11 Home 64 1.74 Kg. 1,79 cm 35,7 cm 3 x 12.033,00 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/asus-vivobook-s16-oled-snapdragon-x-x1-26-100-16gb-1tb-16inc-w11.html",16GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-zenbook-duo-oled-evo-ux8406-2-nesil-core-ultra-7-255h-16gb-1tb-ssd-14inc-w1.html,Asus Zenbook Duo Oled Evo Ux8406 2.Nesil Core Ultra 7 255H-32Gb-1Tb Ssd-14inc-W1,90499.0,14.0,1TB,Core Ultra 7 255H,32GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-excalibur-13-nesil-core-i5-13420h-rtx3050-6gb-16gb-500gb-ssd-15-6inc-w11.html,Casper Excalibur 13.Nesil Core i5 13420H-RTX3050 6Gb-16Gb-500Gb Ssd-15.6inc-W11,40999.0,15.6,500GB,I5-13420H,16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-zenbook-s14-oled-ux5406-evo-core-ultra-7-32gb-1tb-ssd-14inc-w11.html,Asus Zenbook S14 Oled Ux5406 2.Nesil Core Ultra 7 258V-32Gb-1Tb Ssd-14inc-W11,81539.0,14.0,1TB,Core Ultra 7 258V,32GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/macbook-pro-m5.html,MacBook Pro MDE04TU/A M5 16Gb-512Gb Ssd-Liquid Retina-14inc-Space Black,85499.0,14.2,512GB,"MacBook Pro MDE04TU/A M5 16Gb-512Gb Ssd-Liquid Retina-14inc-Space Black Space Black 24 Ay Çin Lityum Polimer Belirtilmemiş. Yok Apple M5 M5 Paylaşılmıyor Paylaşılmıyor 10 Çekirdek Paylaşılmıyor 14.2 inch 120 Hz Liquid Retina XDR Ekran 3024 x 1964 Yok Var Var Yok Yok 16 GB Birleşik Bellek Belirtilmemiş 512 GB APPLE Belirtilmemiş Belirtilmemiş Paylaşımlı Paylaşımlı Thunderbolt 4 Bluetooth 5.3 Var Var Var Yok Var Üç adet Thunderbolt 4 (USB-C) SSD 24 saate kadar Var Var Var Var Türkçe Q Full HD Var Ofis ve İş Yok MDE04TU/A 10 Çekirdekli 70 W USB-C Güç Adaptörü,USB-C - MagSafe 3 Kablosu (2 m) Mac OS 1.55 Kg. 1,55 cm 31.26 cm 3 x 28.499,67 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/macbook-pro-m5.html",16GB,macOS,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/lenovo-ideapad-5-13-nesil-core-i5-13420h-8gb-512gb-ssd-14inc-w11-149617.html,Lenovo Ideapad 5 13.Nesil Core i5 13420H-8Gb-512Gb Ssd-14inc-W11,40999.0,14.0,512GB,I5-13420H,8GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/asus-vivobook-16-2-nesil-core-5-210h-rtx5050-8gb-16gb-512gb-ssd-16inc-w11.html,Asus Vivobook 16 2.Nesil Core 5 210H-RTX5050 8GB-16Gb-512Gb Ssd-16inc-W11,47999.0,16.0,512GB,"Asus Vivobook 16 2.Nesil Core 5 210H-RTX5050 8GB-16Gb-512Gb Ssd-16inc-W11 Siyah Çin 24 Ay Lithium-ion 3 Hücreli Firmware TPM Intel 2. Nesil Core 5 210H Turbo Boost 4.8 GHz 12 MB 8 Çekirdek 16 inch 144 Hz WUXGA 1920 x 1200 Var Yok Yok Var Yok 16 GB DDR5 Belirtilmemiş 512 GB NVIDIA RTX 5050 GDDR6 8 GB Paylaşımsız Bluetooth 5.3 Var Yok Yok Var Var 1x USB 3.2 Gen 1 Type-C with support for display / power delivery (data speed up to 5Gbps) - 2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) NVMe SSD Belirtilmemiş. Belirtilmemiş Var Var Yok Türkçe Q WUXGA Var Ofis ve İş Yok 90NB16L1-M001S0 Windows 11 Home 64 1.95 Kg. 2.2 cm 35.7 cm 3 x 15.199,67 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/asus-vivobook-16-2-nesil-core-5-210h-rtx5050-8gb-16gb-512gb-ssd-16inc-w11.html",16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/lenovo-ideapad-5-snapdragon-x-plus-x1p-42-100-16gb-512gb-ssd-14inc-w11.html,Lenovo Ideapad 5 Snapdragon X Plus X1P-42-100-16Gb-512Gb Ssd-14inc-W11,44996.0,14.0,512GB,"Lenovo Ideapad 5 Snapdragon X Plus X1P-42-100-16Gb-512Gb Ssd-14inc-W11 Gri 24 Ay Çin Lityum Polimer 3 Hücreli Finger Print Reader Qualcomm Snapdragon 1. Nesil Snapdragon X Plus X1P 42 100 Turbo Boost 3.4 GHz 30 MB 8 Çekirdek 14 inch 60 Hz OLED 1920 x 1200 Var Yok Yok Var Var 16 GB LPDDR5X Belirtilmemiş 512 GB Qualcomm Adreno GPU Belirtilmemiş Paylaşımlı Paylaşımlı USB 3.2 Type-A Gen 1 Bluetooth 5.4 Var Var Var Yok Var 1x USB-A (USB 5Gbps / USB 3.2 Gen 1)-1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On-2x USB-C (USB 10Gbps / USB 3.2 Gen 2) NVMe SSD Belirtilmemiş Var Var Var Var Türkçe Q OLED Var Ofis ve İş Yok 83GH001YTR Cihaz, Şarj Adaptörü ve kablosu Windows 11 Home 64 1.49 Kg. 17,5 mm 313 mm 3 x 14.998,67 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/lenovo-ideapad-5-snapdragon-x-plus-x1p-42-100-16gb-512gb-ssd-14inc-w11.html",16GB,Windows 11,Integrated (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/casper-excalibur-2-nesil-core-5-210h-rtx5060-8gb-16gb-1tb-ssd-15-6inc-w11.html,Casper Excalibur 2.Nesil Core 5 210H-RTX5060 8Gb-16Gb-1Tb Ssd-15.6inc-W11,57999.0,15.6,1TB,"Casper Excalibur 2.Nesil Core 5 210H-RTX5060 8Gb-16Gb-1Tb Ssd-15.6inc-W11 Metalik Gri Türkiye 24 Ay Lithium-ion 4 Hücreli Yok Intel 2. Nesil Core 5 210H Turbo Boost 4.8 GHz 12 MB 8 Çekirdek 15.6 inch 165 Hz Full HD 1920 x 1080 Var Var Yok Var Yok 16 GB DDR5 5200 MHz 1 TB NVIDIA RTX 5060 GDDR7 8 GB Paylaşımsız USB 3.2 Type-C Gen 2 Bluetooth 5.2 Var Yok Var Var Var 3 * USB 3.2 Gen1 (1*USB şarj desteği)/1* TypeC 3.2 (Gen 2) (Hibrit modda DP 1.4 desteği) NVMe SSD Belirtilmemiş. Yok Kamera Var Var Yok Belirtilmemiş. Türkçe Q Full HD Var Oyun Yok G870.210H-BQ60P-C Windows 11 Home 64 2.3 Kg. 23.9 mm 358 mm 3 x 19.333,00 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/casper-excalibur-2-nesil-core-5-210h-rtx5060-8gb-16gb-1tb-ssd-15-6inc-w11.html",16GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/dell-alienware-16-aurora-core-7-240h-rtx5060-8gb-32gb-1tb-ssd-16inc-w11.html,Dell Alienware 16 Aurora Core 7 240H-RTX5060 8GB-32Gb-1Tb Ssd-16inc-W11,74999.0,16.0,1TB,"Dell Alienware 16 Aurora Core 7 240H-RTX5060 8GB-32Gb-1Tb Ssd-16inc-W11 Siyah Çin 24 Ay Lityum Polimer 6 Hücreli Yok Intel 2. Nesil Core 7 240H Turbo Boost 5.2 GHz 24 MB 10 Çekirdek 16 inch 120 Hz WVA 2560 x 1600 Var Yok Yok Var Yok 32 GB (2x16GB) DDR5 5200 MHz 1 TB NVIDIA RTX 5060 GDDR7 8 GB Paylaşımsız HDMI Bluetooth 5.4 Var Var Yok Var Var Belirtilmemiş. NVMe SSD 6-8 Saate Kadar Yok Kamera Var Var Yok Belirtilmemiş. Türkçe Q QHD Yok Oyun Yok AC16250-C732156W Laptop, Şarj Adaptörü, Garanti Belgesi / Kullanma Kılavuzu Windows 11 Home 64 2.5 Kg. 15.2 mm 356,98 mm 3 x 24.999,67 TL Taksit Tutarı Taksit Tutarı Maksimum Vade 3 ay 6 ay 12 ay 36 ay https://www.vatanbilgisayar.com/dell-alienware-16-aurora-core-7-240h-rtx5060-8gb-32gb-1tb-ssd-16inc-w11.html",32GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
https://www.vatanbilgisayar.com/msi-crosshair-16-core-ultran-9-275hx-rtx5070-8gb-32gb-1tb-ssd-16inc-w11.html,Msi Crosshair 16 Core Ultra 9 275HX-RTX5070 8Gb-32Gb-1Tb Ssd-16inc-W11,107499.0,16.0,1TB,Core Ultra 9 275HX,32GB,Windows 11,Discrete (Unknown),2026-01-25 19:34:57,vatan
